Date,Open,Close,High,Low,Volume
2008-08-26,12.75,12.75,12.75,12.75,50000
2008-09-12,13.25,13.25,13.25,13.25,2700
2008-10-07,13.00,13.00,13.00,13.00,1800
2008-10-23,12.50,12.50,12.50,12.50,200
2008-10-28,10.00,10.00,10.00,10.00,30000
2008-10-31,10.80,10.80,10.80,10.80,5400
2008-11-27,10.80,10.80,10.80,10.80,200
2008-11-28,9.50,9.50,9.50,9.50,46800
2008-12-02,9.55,9.55,9.55,9.50,58200
2008-12-03,9.62,9.62,9.62,9.62,200
2008-12-09,9.50,9.50,9.62,9.50,50300
2008-12-10,9.95,9.95,9.95,9.95,40000
2008-12-16,10.00,10.00,10.00,10.00,180000
2008-12-17,10.00,10.00,10.00,10.00,22700
2008-12-18,13.00,13.00,13.00,13.00,100
2008-12-30,14.00,14.00,14.00,13.50,1100
2009-01-13,14.00,14.00,14.00,14.00,500
2009-01-15,13.50,13.50,13.50,13.50,5500
2009-03-23,10.00,9.00,10.00,6.20,44100
2009-03-24,7.00,7.00,9.00,6.45,31700
2009-03-25,8.00,7.70,8.00,7.49,14400
2009-03-27,7.85,7.85,7.85,7.85,8100
2009-03-30,8.50,8.50,8.50,8.50,400
2009-03-31,8.39,8.39,8.39,8.20,5400
2009-04-01,8.20,8.20,8.20,8.20,11000
2009-04-02,7.85,7.85,8.20,7.85,23700
2009-04-06,7.00,7.00,7.20,7.00,11400
2009-04-07,7.50,7.50,7.60,7.50,34500
2009-04-08,8.00,8.00,8.00,8.00,2000
2009-04-13,8.92,8.92,8.92,8.92,2400
2009-04-14,9.10,9.10,9.10,9.10,500
2009-04-17,9.50,9.80,10.00,9.50,13800
2009-04-21,9.80,9.80,9.80,9.80,200
2009-04-22,10.00,10.55,10.66,10.00,47106
2009-04-23,10.70,10.70,10.70,10.70,10000
2009-04-29,10.90,10.90,10.90,10.00,530700
2009-04-30,10.90,10.90,10.90,10.60,119700
2009-05-04,10.60,10.60,10.60,10.60,3600
2009-05-05,10.60,10.60,10.64,10.60,50200
2009-05-06,10.60,10.60,10.60,10.54,100400
2009-05-07,11.50,11.50,11.50,10.50,161800
2009-05-12,10.80,10.80,10.80,10.80,100
2009-05-15,11.00,11.00,11.00,10.80,6300
2009-05-20,10.30,10.30,10.30,9.00,103900
2009-05-27,10.30,10.30,10.30,10.30,4600
2009-05-28,10.30,10.30,10.30,10.30,1000
2009-05-29,10.35,10.35,10.35,10.35,43200
2009-06-01,10.35,10.35,10.35,10.35,2700
2009-06-08,10.00,10.00,10.00,10.00,9000
2009-06-10,10.00,10.00,10.00,10.00,10000
2009-06-17,10.00,10.00,10.00,10.00,10000
2009-06-18,10.00,10.00,10.00,10.00,4000
2009-06-26,10.50,10.50,10.50,10.50,12900
2009-07-06,10.50,10.50,10.50,10.50,1000
2009-07-10,10.50,10.50,10.50,10.50,2000
2009-07-14,10.50,10.50,10.50,10.50,3000
2009-07-20,10.50,10.50,10.50,10.50,3600
2009-07-21,10.50,10.50,10.50,10.50,800
2009-07-23,10.50,10.50,10.50,10.50,1100
2009-07-24,10.60,10.60,10.60,10.60,300
2009-07-31,10.60,10.60,10.60,10.60,5000
2009-08-04,10.59,10.59,10.59,8.99,4000
2009-08-05,9.76,9.76,10.25,9.10,10800
2009-08-07,10.60,10.60,10.60,10.60,2000
2009-08-13,10.60,10.60,10.60,10.60,3600
2009-08-14,10.60,10.60,10.61,10.60,2200
2009-08-17,10.60,10.60,10.60,10.60,900
2009-08-19,10.50,10.99,10.99,10.50,40000
2009-08-20,10.99,10.99,10.99,10.50,40000
2009-08-21,11.50,11.50,11.50,11.45,11000
2009-08-27,11.50,11.50,11.50,11.50,4
2009-09-24,10.50,10.50,10.50,10.50,9200
2009-09-25,10.50,10.50,10.50,10.50,7200
2009-10-02,10.50,10.50,10.50,10.50,100
2009-10-13,11.00,11.00,11.00,11.00,900
2009-10-15,11.00,11.29,11.29,11.00,3200
2009-10-20,11.29,11.29,11.29,11.29,4700
2009-10-30,11.29,11.29,11.29,11.29,4700
2009-11-09,11.00,11.00,11.00,11.00,900
2009-11-10,11.00,11.00,11.00,11.00,5000
2009-11-11,11.00,11.00,11.00,11.00,7500
2009-11-17,11.00,11.00,11.00,11.00,19000
2009-11-18,12.00,12.00,12.00,12.00,1000
2009-11-27,11.80,11.80,11.80,11.80,5400
2009-11-30,11.80,11.80,11.80,11.80,2700
2009-12-02,11.80,11.80,11.80,11.80,2700
2009-12-03,11.80,11.80,11.80,11.80,9000
2009-12-08,11.80,11.80,11.80,11.80,1800
2009-12-09,11.80,11.80,11.80,11.80,11700
2009-12-11,11.90,11.90,11.90,11.90,300
2009-12-16,11.80,11.80,11.90,11.80,1316900
2009-12-21,11.80,11.80,11.80,11.80,11700
2009-12-23,12.00,12.00,12.00,12.00,2700
2009-12-28,12.80,12.80,12.80,12.40,18300
2009-12-29,13.90,13.90,13.90,13.90,12000
2009-12-30,14.10,14.10,15.90,14.10,80900
2010-01-04,14.00,14.00,14.00,13.95,3000
2010-01-05,12.50,12.50,12.50,12.45,6300
2010-01-06,12.50,12.50,12.50,12.50,300
2010-01-07,11.90,11.90,11.90,11.90,7400
2010-01-08,12.00,12.00,12.20,12.00,4600
2010-01-11,12.00,12.00,12.00,12.00,17000
2010-01-12,13.00,13.00,13.00,13.00,100
2010-01-27,12.50,12.50,12.50,12.50,100
2010-01-29,12.70,12.70,12.70,12.70,4800
2010-02-03,12.88,12.88,12.88,12.85,13200
